family,run_name,seed,best_epoch,total_epochs,best_metrics.test/accuracy,best_metrics.test/f1,best_metrics.test/mcc,best_metrics.test/pr_auc,best_metrics.test/precision,best_metrics.test/recall,best_metrics.test/roc_auc,best_metrics.val/accuracy,best_metrics.val/f1,best_metrics.val/mcc,best_metrics.val/pr_auc,best_metrics.val/precision,best_metrics.val/recall,best_metrics.val/roc_auc,best_metrics.train/loss,last_metrics.train/loss,parameter_count,benchmark.latency_mean_seconds,benchmark.latency_std_seconds,benchmark.peak_memory_bytes
TCN-light-forecasting,246-h240-sep1-hid32-bl2-ker7-fs60-tb2-mix64,44,110,110,0.84331995,0.87442726,0.6666051,0.959289,0.8854713,0.8636554,0.9219926,0.8464924,0.87539274,0.6776201,0.9587485,0.8999115,0.85217464,0.92021257,0.26603627,0.26603627,41307,0.00035327178,1.2088569e-05,61440
TCN-light-forecasting,247-h240-sep1-hid32-bl2-ker7-fs120-tb1-mix64,42,100,110,0.8265933,0.8645945,0.6241013,0.95464414,0.8530299,0.876477,0.91278684,0.82994854,0.86606807,0.633254,0.95440584,0.8632201,0.86893487,0.9109189,0.26575744,0.26654822,39019,0.00033960736,1.16083265e-05,61440
TCN-light-forecasting,247-h240-sep1-hid32-bl2-ker7-fs120-tb1-mix64,43,100,110,0.8351154,0.8677788,0.6492857,0.9556406,0.8792362,0.8566161,0.9139713,0.8374781,0.86787087,0.65909964,0.95597994,0.89364344,0.8435431,0.91440654,0.26633346,0.2658808,39019,0.00033838602,1.1953625e-05,61440
TCN-light-forecasting,247-h240-sep1-hid32-bl2-ker7-fs120-tb1-mix64,44,80,110,0.82458186,0.8579755,0.6300631,0.95086175,0.87799317,0.83885026,0.9039927,0.82438093,0.8561126,0.6344182,0.9504923,0.8888588,0.8256934,0.9016665,0.27106732,0.26901644,39019,0.00034847113,1.19234255e-05,61440
TCN-light-forecasting,248-h240-sep1-hid32-bl2-ker7-fs120-tb2-mix64,42,80,110,0.8261698,0.8627664,0.6257442,0.9543356,0.8604651,0.86508006,0.9116511,0.8363116,0.8697193,0.64973426,0.9547471,0.8760415,0.8634878,0.91278386,0.2595384,0.25520816,70107,0.0003689011,1.1289895e-05,61440
TCN-light-forecasting,248-h240-sep1-hid32-bl2-ker7-fs120-tb2-mix64,43,90,110,0.83532715,0.86896086,0.6475085,0.9564665,0.8735603,0.8644096,0.9177955,0.8352511,0.86744314,0.6507947,0.95598704,0.883539,0.8519232,0.91568494,0.25957292,0.25785446,70107,0.00036960698,1.5071943e-05,61440
TCN-light-forecasting,248-h240-sep1-hid32-bl2-ker7-fs120-tb2-mix64,44,110,110,0.8369151,0.8697196,0.65199524,0.9571286,0.877774,0.86181176,0.917848,0.8408187,0.8718627,0.662786,0.9574388,0.8884733,0.8558619,0.9179306,0.25577655,0.25577655,70107,0.00037094936,1.1139278e-05,61440
TCN-light-forecasting,249-h240-sep1-hid64-bl2-ker7-fs60-tb1-mix128,42,70,110,0.8397205,0.8765593,0.65051097,0.96039516,0.85345715,0.900947,0.9259868,0.8348799,0.8709383,0.6421658,0.95815456,0.86158264,0.8804995,0.92029834,0.26444095,0.25744796,46859,0.00042043108,1.2676487e-05,122880
TCN-light-forecasting,249-h240-sep1-hid64-bl2-ker7-fs60-tb1-mix128,43,100,110,0.84024984,0.8724214,0.6590338,0.9583974,0.88023543,0.86474484,0.9206572,0.84325784,0.8735239,0.6687471,0.9574951,0.8923857,0.8554429,0.9179552,0.25773346,0.2577769,46859,0.0004212536,1.209168e-05,122880
TCN-light-forecasting,249-h240-sep1-hid64-bl2-ker7-fs60-tb1-mix128,44,100,110,0.8325746,0.86625224,0.64272517,0.95618176,0.8742745,0.8583759,0.91608256,0.83196354,0.8639973,0.6458235,0.95449203,0.885468,0.8435431,0.9112744,0.25865015,0.25824296,46859,0.00041853925,1.586123e-05,122880
TCN-light-forecasting,250-h240-sep1-hid64-bl2-ker7-fs60-tb2-mix128,42,110,110,0.8419437,0.8738594,0.66246396,0.95895994,0.88108015,0.8667561,0.9237131,0.84368205,0.8738122,0.66978854,0.9584436,0.893079,0.8553591,0.9210361,0.24069767,0.24069767,69691,0.00047120865,1.7187964e-05,122880
TCN-light-forecasting,250-h240-sep1-hid64-bl2-ker7-fs60-tb2-mix128,43,110,110,0.845596,0.87622523,0.6715177,0.9582085,0.88748497,0.8652476,0.9225029,0.8401294,0.8700375,0.66467565,0.9565214,0.89579266,0.84572196,0.91762143,0.2409063,0.2409063,69691,0.00046667142,1.699542e-05,122880
TCN-light-forecasting,250-h240-sep1-hid64-bl2-ker7-fs60-tb2-mix128,44,80,110,0.8453314,0.8769373,0.6688964,0.9603107,0.88146645,0.8724545,0.92587256,0.8464924,0.8768871,0.6737066,0.95933205,0.8901744,0.8639906,0.9234576,0.25056887,0.24327528,69691,0.00046499513,2.1837002e-05,122880
TCN-light-forecasting,251-h240-sep1-hid64-bl2-ker7-fs120-tb1-mix128,42,70,110,0.84125555,0.87215996,0.66366637,0.9585413,0.8875586,0.8572865,0.92090803,0.8442123,0.8731543,0.6738828,0.9576036,0.90052545,0.847398,0.9179046,0.2535199,0.23998624,61259,0.00042877055,1.1479056e-05,122880
TCN-light-forecasting,251-h240-sep1-hid64-bl2-ker7-fs120-tb1-mix128,43,40,110,0.8320453,0.8683348,0.6367618,0.9564887,0.86001974,0.8768122,0.91593724,0.8295774,0.86492395,0.6341265,0.9546727,0.8675491,0.8623146,0.9118688,0.26630178,0.23979373,61259,0.0004323467,1.2807912e-05,122880
TCN-light-forecasting,251-h240-sep1-hid64-bl2-ker7-fs120-tb1-mix128,44,90,110,0.83585644,0.86723465,0.6536214,0.95826125,0.8865546,0.8487388,0.9213304,0.8397582,0.86980873,0.6636895,0.95789415,0.89502615,0.8459734,0.91957015,0.24570581,0.24183169,61259,0.00043021396,1.3561305e-05,122880
TCN-light-forecasting,252-h240-sep1-hid64-bl2-ker7-fs120-tb2-mix128,42,100,110,0.8359623,0.87208486,0.64419115,0.95751864,0.85928094,0.88527614,0.91958237,0.835092,0.8699398,0.6446866,0.9568649,0.86826944,0.87161654,0.91754544,0.22710809,0.2267517,98491,0.0004977323,1.557995e-05,122880
TCN-light-forecasting,252-h240-sep1-hid64-bl2-ker7-fs120-tb2-mix128,43,80,110,0.8433729,0.8768571,0.66187745,0.9610344,0.8709491,0.8828459,0.926892,0.84760594,0.87879556,0.6737241,0.9618556,0.88454026,0.87312496,0.92816013,0.23254745,0.2266798,98491,0.00049268326,1.6119457e-05,122880
TCN-light-forecasting,252-h240-sep1-hid64-bl2-ker7-fs120-tb2-mix128,44,100,110,0.84628415,0.8802573,0.66646445,0.9614203,0.86646646,0.89449424,0.9277353,0.84967387,0.88176167,0.6755115,0.9614089,0.8776984,0.8858627,0.9275231,0.22831415,0.22873804,98491,0.0005000736,1.4651712e-05,122880
GRU-seq2seq-forecasting,001-hor16-lay1-hid32-rev0-teach0.25,42,50,110,0.56625235,0.7037792,0.12320264,0.73231244,0.55736613,0.95451957,0.67981297,0.56913817,0.706115,0.13484348,0.7336298,0.5588542,0.9587503,0.6820372,0.296749,0.28842804,12603,0.0015138793,4.013185e-05,46080
GRU-seq2seq-forecasting,001-hor16-lay1-hid32-rev0-teach0.25,43,30,110,0.59844524,0.7038704,0.18976705,0.74560094,0.58469653,0.8840615,0.6945338,0.6077923,0.7118283,0.21511073,0.7482526,0.5899219,0.8972419,0.7010723,0.31950176,0.28783086,12603,0.0015141959,3.682351e-05,46080
GRU-seq2seq-forecasting,001-hor16-lay1-hid32-rev0-teach0.25,44,30,110,0.5644517,0.6992023,0.11098938,0.734829,0.557404,0.93775934,0.67385775,0.5707195,0.70344406,0.13237876,0.7369983,0.5609272,0.94304776,0.67922914,0.31509045,0.28594345,12603,0.0015124729,4.3206583e-05,46080
GRU-seq2seq-forecasting,002-hor16-lay1-hid48-rev0-teach0.25,42,60,110,0.6194387,0.709277,0.23333834,0.7566413,0.6035172,0.85997885,0.70809895,0.62004745,0.7103148,0.23512451,0.7581574,0.60362,0.86282647,0.7102349,0.27270386,0.2653286,23499,0.0015837122,4.3279964e-05,69120
GRU-seq2seq-forecasting,002-hor16-lay1-hid48-rev0-teach0.25,43,20,110,0.6012122,0.70436937,0.19553116,0.7546296,0.5871465,0.88007486,0.70316994,0.60713345,0.7100998,0.21193999,0.7562825,0.59016216,0.8912212,0.708131,0.31634238,0.2633877,23499,0.0016726328,0.00048970385,69120
GRU-seq2seq-forecasting,002-hor16-lay1-hid48-rev0-teach0.25,44,20,110,0.59862095,0.7101399,0.19720136,0.75024295,0.5819212,0.91082907,0.7025201,0.6012914,0.71276224,0.20553233,0.75168365,0.58322114,0.9162802,0.70606714,0.31449124,0.26182592,23499,0.0018529599,0.00066210603,69120
GRU-seq2seq-forecasting,003-hor16-lay1-hid64-rev0-teach0.25,42,80,110,0.6016514,0.7130473,0.20674074,0.76616704,0.5833722,0.91684973,0.71741086,0.60388297,0.71445763,0.21248537,0.7675542,0.5848323,0.9179074,0.7207871,0.25531533,0.25546852,37467,0.0017259879,0.00036949673,92160
GRU-seq2seq-forecasting,003-hor16-lay1-hid64-rev0-teach0.25,43,110,110,0.5990601,0.70984966,0.1975627,0.75940675,0.58246404,0.908551,0.70503247,0.6001054,0.7112042,0.20114836,0.76009995,0.58285236,0.9120495,0.7077456,0.24982151,0.24982151,37467,0.0016300452,0.000101084064,92160
GRU-seq2seq-forecasting,003-hor16-lay1-hid64-rev0-teach0.25,44,100,110,0.60498923,0.7125048,0.21141003,0.761539,0.58679515,0.90676105,0.71268535,0.609154,0.71629894,0.22371554,0.7641358,0.5889477,0.91392076,0.71794164,0.25408444,0.25597718,37467,0.001651449,8.2219776e-05,92160
GRU-seq2seq-forecasting,004-hor16-lay1-hid96-rev0-teach0.25,42,80,110,0.6332733,0.7182671,0.264779,0.7789951,0.6135931,0.8659995,0.73138887,0.6340156,0.7183232,0.26596895,0.7780636,0.61449474,0.8643723,0.73059,0.24267527,0.2394701,74619,0.0017219093,4.2951982e-05,138240
GRU-seq2seq-forecasting,004-hor16-lay1-hid96-rev0-teach0.25,43,70,110,0.6409153,0.71532035,0.27589682,0.77850884,0.62523586,0.8357335,0.72849417,0.644382,0.7182432,0.28368405,0.77998644,0.62756187,0.8395574,0.7313592,0.24455349,0.24280362,74619,0.0018095855,0.0002793812,138240
GRU-seq2seq-forecasting,004-hor16-lay1-hid96-rev0-teach0.25,44,110,110,0.6309017,0.71665543,0.2593747,0.7741985,0.6118947,0.86469775,0.72547084,0.63111657,0.7174103,0.2603066,0.77563196,0.6116945,0.8673013,0.7286001,0.23998255,0.23998255,74619,0.0017100293,4.5070163e-05,138240
GRU-seq2seq-forecasting,005-hor16-lay1-hid128-rev0-teach0.25,42,70,110,0.6439457,0.72345215,0.28691542,0.78674185,0.62288535,0.8627451,0.74243575,0.6467539,0.725529,0.29321125,0.78846717,0.62490445,0.8647791,0.74596816,0.23595707,0.2357262,124059,0.0018191459,2.8596562e-05,184320
GRU-seq2seq-forecasting,005-hor16-lay1-hid128-rev0-teach0.25,43,100,110,0.66037154,0.72580934,0.31606674,0.7918083,0.64322525,0.83272314,0.7464511,0.66116136,0.7264733,0.3177417,0.7936699,0.6438313,0.8334554,0.74972874,0.23243293,0.2343523,124059,0.0018697248,0.00035040604,184320
GRU-seq2seq-forecasting,005-hor16-lay1-hid128-rev0-teach0.25,44,90,110,0.659581,0.7250151,0.31425217,0.79541343,0.6428032,0.83134,0.7497496,0.66076607,0.7260084,0.31679523,0.7965559,0.64368397,0.83247906,0.75101614,0.23391354,0.23511243,124059,0.0018092107,5.4081545e-05,184320
GRU-seq2seq-forecasting,006-hor16-lay1-hid192-rev0-teach0.25,42,70,110,0.6903685,0.7427946,0.3765845,0.80778027,0.67332494,0.8282483,0.77143013,0.6953791,0.7456819,0.38651678,0.8106931,0.6787956,0.82719064,0.77492607,0.22489856,0.22267449,259803,0.0021238292,4.225888e-05,276480
GRU-seq2seq-forecasting,006-hor16-lay1-hid192-rev0-teach0.25,43,90,110,0.68909484,0.7319474,0.3710698,0.80101585,0.68458706,0.78634775,0.76099837,0.6945884,0.73707694,0.3824455,0.80178845,0.6885686,0.79293793,0.7633639,0.22036432,0.21881641,259803,0.0021778643,0.0001221103,276480
GRU-seq2seq-forecasting,006-hor16-lay1-hid192-rev0-teach0.25,44,80,110,0.6686284,0.7276075,0.33149302,0.7927113,0.6540109,0.8198682,0.7499235,0.6730651,0.7312123,0.34093145,0.7946347,0.6574026,0.82369214,0.75276625,0.22180852,0.22237344,259803,0.0021300914,4.113087e-05,276480
GRU-seq2seq-forecasting,007-hor16-lay2-hid32-rev0-teach0.25,42,80,110,0.5867627,0.7037002,0.16662373,0.74342984,0.5740341,0.90903914,0.68815684,0.5943073,0.70888233,0.18761113,0.7469522,0.57859534,0.9148971,0.69490695,0.28655833,0.28782946,25275,0.0028142387,0.00045874398,46080
GRU-seq2seq-forecasting,007-hor16-lay2-hid32-rev0-teach0.25,43,100,110,0.61030346,0.71008,0.21765196,0.7541105,0.5933166,0.8840615,0.7041605,0.6101643,0.71046877,0.21768384,0.7563884,0.5930182,0.8859328,0.7074881,0.28266656,0.28275418,25275,0.002777153,5.362369e-05,46080
GRU-seq2seq-forecasting,007-hor16-lay2-hid32-rev0-teach0.25,44,100,110,0.5919891,0.71070004,0.186715,0.7533835,0.57570255,0.9284029,0.7032112,0.5913643,0.71150804,0.1870371,0.75588214,0.5748647,0.9333659,0.70818126,0.28347808,0.28532776,25275,0.0029369819,0.0004801509,46080
GRU-seq2seq-forecasting,008-hor16-lay2-hid48-rev0-teach0.25,42,60,110,0.62980366,0.72073686,0.26175234,0.7814947,0.60792536,0.8849565,0.739011,0.6328736,0.7225284,0.26849845,0.7813852,0.61028546,0.8853633,0.7395099,0.26571202,0.25607258,51723,0.003195851,0.0005484495,69120
GRU-seq2seq-forecasting,008-hor16-lay2-hid48-rev0-teach0.25,43,60,110,0.6262023,0.71444386,0.24944194,0.7598305,0.6079137,0.8662436,0.71172523,0.62791,0.7167553,0.25433788,0.7614636,0.6084242,0.8720202,0.71418864,0.26851174,0.26361534,51723,0.0031435245,0.0007286062,69120
GRU-seq2seq-forecasting,008-hor16-lay2-hid48-rev0-teach0.25,44,90,110,0.6042426,0.7102852,0.20720856,0.76265526,0.5871784,0.8987064,0.71114767,0.6044101,0.71145713,0.20885146,0.76265705,0.5868083,0.9033439,0.7123395,0.261094,0.26127496,51723,0.0030967637,0.00065280433,69120
GRU-seq2seq-forecasting,009-hor16-lay2-hid64-rev0-teach0.25,42,80,110,0.6389389,0.7226664,0.27816984,0.7817756,0.61727756,0.87145066,0.73681825,0.6411315,0.72443336,0.28332198,0.78207695,0.6187129,0.87372875,0.73847514,0.2502889,0.24837403,87387,0.0032675413,0.00057287293,92160
GRU-seq2seq-forecasting,009-hor16-lay2-hid64-rev0-teach0.25,43,100,110,0.6579121,0.71960837,0.3087951,0.7856112,0.6453383,0.81319666,0.7379479,0.6603268,0.72222424,0.3141855,0.788118,0.6465783,0.81791556,0.742284,0.2450006,0.24896061,87387,0.0031276445,0.00052823004,92160
GRU-seq2seq-forecasting,009-hor16-lay2-hid64-rev0-teach0.25,44,80,110,0.63876325,0.72411364,0.27943102,0.78321457,0.61602557,0.8782036,0.7391708,0.63506985,0.7218614,0.27113026,0.7841048,0.6132886,0.8771459,0.7404382,0.24802858,0.24457072,87387,0.0030278012,0.00015504533,92160
GRU-seq2seq-forecasting,010-hor16-lay2-hid96-rev0-teach0.25,42,80,110,0.6856252,0.7305781,0.36408517,0.8015087,0.6797646,0.78960216,0.7607877,0.6903277,0.73567784,0.3740008,0.80372334,0.6822196,0.79822636,0.7643915,0.2341016,0.23226568,186363,0.003319912,0.00020796857,138240
GRU-seq2seq-forecasting,010-hor16-lay2-hid96-rev0-teach0.25,43,110,110,0.681365,0.7314654,0.3561253,0.7963751,0.6709901,0.8039216,0.7553098,0.68501276,0.7350061,0.3638789,0.79967606,0.6733243,0.80912864,0.7587554,0.2341878,0.2341878,186363,0.003264642,0.00012299861,138240
GRU-seq2seq-forecasting,010-hor16-lay2-hid96-rev0-teach0.25,44,90,110,0.676446,0.73053145,0.3467556,0.7999934,0.6636098,0.8124644,0.75551987,0.6762277,0.73058224,0.34632602,0.80214,0.66325986,0.8131153,0.7586757,0.23472038,0.23935515,186363,0.003222649,7.7626384e-05,138240
GRU-seq2seq-forecasting,011-hor16-lay2-hid128-rev0-teach0.25,42,80,110,0.69713205,0.7468057,0.3901072,0.8137114,0.68049514,0.8274347,0.7776907,0.6973557,0.7466726,0.3903778,0.81309134,0.6811565,0.82613295,0.7767547,0.22349107,0.2228973,322203,0.0035274825,0.00021206672,184320
GRU-seq2seq-forecasting,011-hor16-lay2-hid128-rev0-teach0.25,43,100,110,0.6972199,0.7435459,0.38894388,0.8140167,0.6849428,0.8131153,0.7770512,0.7006501,0.746626,0.3961358,0.81561154,0.6874572,0.81693923,0.77850556,0.22654328,0.22298867,322203,0.0036125805,0.00042486467,184320
GRU-seq2seq-forecasting,011-hor16-lay2-hid128-rev0-teach0.25,44,90,110,0.6946726,0.7383712,0.38286102,0.8085309,0.68692666,0.798145,0.77128094,0.6986735,0.7421828,0.39120957,0.809695,0.6896696,0.80335206,0.77186567,0.22381246,0.22309762,322203,0.0038412493,0.0007420871,184320
GRU-seq2seq-forecasting,012-hor16-lay3-hid32-rev0-teach0.25,42,100,110,0.6005534,0.7123747,0.20385808,0.759117,0.58266944,0.9163616,0.7091397,0.60186243,0.7136177,0.20786592,0.76081455,0.58334625,0.9188024,0.7123866,0.29411668,0.291762,37947,0.004137387,0.00048324812,46080
GRU-seq2seq-forecasting,012-hor16-lay3-hid32-rev0-teach0.25,43,90,110,0.61456364,0.7172134,0.23357643,0.77256805,0.59376836,0.9054593,0.7240536,0.616182,0.71945035,0.23936749,0.7738353,0.594219,0.9115613,0.72778904,0.290704,0.28832695,37947,0.004034863,0.00012394837,46080
GRU-seq2seq-forecasting,012-hor16-lay3-hid32-rev0-teach0.25,44,110,110,0.5919891,0.7124729,0.1902299,0.76332664,0.5749538,0.9364576,0.71366554,0.5924185,0.71301764,0.19188577,0.76361984,0.5751422,0.9378407,0.7141891,0.28684518,0.28684518,37947,0.004193307,0.00030055418,46080
GRU-seq2seq-forecasting,013-hor16-lay3-hid48-rev0-teach0.25,42,70,110,0.6414862,0.7224319,0.28202116,0.781556,0.62057483,0.86429095,0.7366558,0.64060444,0.7223994,0.28047296,0.78236693,0.61956584,0.86616224,0.73882616,0.26504523,0.260934,79947,0.0044345334,0.00032466027,69120
GRU-seq2seq-forecasting,013-hor16-lay3-hid48-rev0-teach0.25,43,100,110,0.6438579,0.7200028,0.28401092,0.77959985,0.62543494,0.84826297,0.73405284,0.64728105,0.7230079,0.29192162,0.7807809,0.6275825,0.8526564,0.7367973,0.25912336,0.25848758,79947,0.0043062507,0.0003129091,69120
GRU-seq2seq-forecasting,013-hor16-lay3-hid48-rev0-teach0.25,44,80,110,0.666125,0.72112983,0.32467076,0.78985924,0.65662366,0.79969084,0.7451929,0.669024,0.7240028,0.33087653,0.79155743,0.6584277,0.8040843,0.74744195,0.26028255,0.2582186,79947,0.0042674174,9.4184215e-05,69120
GRU-seq2seq-forecasting,014-hor16-lay3-hid64-rev0-teach0.25,42,70,110,0.663402,0.7284003,0.3227801,0.7926727,0.64525646,0.8361403,0.7502194,0.66555387,0.730516,0.32766125,0.7947245,0.64649504,0.83963877,0.7531177,0.25483394,0.24744368,137307,0.004279715,6.510105e-05,92160
GRU-seq2seq-forecasting,014-hor16-lay3-hid64-rev0-teach0.25,43,110,110,0.67890555,0.73047006,0.35125983,0.8021571,0.66785765,0.80603695,0.7590319,0.68571556,0.7368034,0.36576977,0.8038794,0.6724184,0.81482387,0.76252294,0.24514976,0.24514976,137307,0.0042718635,5.4927314e-05,92160
GRU-seq2seq-forecasting,014-hor16-lay3-hid64-rev0-teach0.25,44,80,110,0.6804427,0.72740895,0.35350466,0.79736185,0.67411983,0.78984624,0.7560695,0.6885707,0.734874,0.3704893,0.7988721,0.6799529,0.79944676,0.7590963,0.24515925,0.24913733,137307,0.004279096,5.8181475e-05,92160
GRU-seq2seq-forecasting,015-hor16-lay3-hid96-rev0-teach0.25,42,50,110,0.6959462,0.73994213,0.38560346,0.80800986,0.6872994,0.80131805,0.77075404,0.69792676,0.7418253,0.38972354,0.8078453,0.6886937,0.8038402,0.77010226,0.24398576,0.22930412,298107,0.0048146313,0.0002612304,138240
GRU-seq2seq-forecasting,015-hor16-lay3-hid96-rev0-teach0.25,43,70,110,0.687382,0.74071103,0.37043503,0.8148123,0.6706022,0.82719064,0.77511114,0.68553984,0.73951167,0.36662337,0.81533223,0.66890466,0.82678384,0.7749226,0.23604755,0.22624622,298107,0.0046941373,7.669376e-05,138240
GRU-seq2seq-forecasting,015-hor16-lay3-hid96-rev0-teach0.25,44,60,110,0.6997233,0.7473859,0.3948425,0.8128585,0.68458104,0.82287854,0.77776045,0.70227534,0.75022113,0.40047723,0.81303805,0.6856854,0.82816696,0.77833503,0.23956399,0.23405504,298107,0.004692026,7.6520504e-05,138240
GRU-seq2seq-forecasting,016-hor32-lay1-hid32-rev0-teach0.25,42,20,110,0.5837481,0.70735407,0.16597654,0.8026738,0.570017,0.93187565,0.73431456,0.58471704,0.70965356,0.17219469,0.8036262,0.5699377,0.94011587,0.7356032,0.34126684,0.30345264,12603,0.001999916,0.00024373904,46080
GRU-seq2seq-forecasting,016-hor32-lay1-hid32-rev0-teach0.25,43,80,110,0.59145564,0.710125,0.18470758,0.79469776,0.5754951,0.9269805,0.7309758,0.5959921,0.714548,0.20076774,0.79474086,0.5775732,0.93668926,0.7331844,0.3022385,0.3037262,12603,0.0019967635,3.70473e-05,46080
GRU-seq2seq-forecasting,016-hor32-lay1-hid32-rev0-teach0.25,44,50,110,0.5856419,0.70407647,0.1647781,0.7886971,0.5729204,0.91311085,0.72327656,0.5905307,0.7089685,0.18110861,0.7902181,0.5751727,0.9238802,0.7254846,0.31498232,0.30395174,12603,0.001992047,4.5588644e-05,46080
GRU-seq2seq-forecasting,017-hor32-lay1-hid48-rev0-teach0.25,42,90,110,0.5983704,0.7081266,0.19403884,0.7926436,0.5826398,0.9025047,0.72913414,0.6041841,0.7140175,0.21233729,0.79594296,0.5852984,0.9153137,0.7355553,0.27930686,0.280757,23499,0.0020722423,4.5337987e-05,69120
GRU-seq2seq-forecasting,017-hor32-lay1-hid48-rev0-teach0.25,43,80,110,0.60585773,0.71345776,0.21417113,0.800505,0.5871719,0.90895,0.73907846,0.6106144,0.717585,0.22817922,0.80176693,0.5896682,0.9163743,0.74327904,0.27750948,0.27288383,23499,0.0021123479,0.00011324398,69120
GRU-seq2seq-forecasting,017-hor32-lay1-hid48-rev0-teach0.25,44,80,110,0.58705133,0.7100266,0.1769701,0.7907986,0.5717488,0.93652606,0.72729725,0.5883726,0.7119699,0.1833718,0.79272884,0.5720866,0.9424003,0.73038065,0.27880493,0.27789,23499,0.0021961823,0.0002907727,69120
GRU-seq2seq-forecasting,018-hor32-lay1-hid64-rev0-teach0.25,42,70,110,0.667342,0.72407115,0.32779047,0.82028395,0.65559673,0.8085176,0.7658094,0.66791457,0.7250784,0.3291895,0.8216734,0.6554816,0.8112099,0.7678143,0.26369733,0.26168546,37467,0.0021161071,0.00010035766,92160
GRU-seq2seq-forecasting,018-hor32-lay1-hid64-rev0-teach0.25,43,80,110,0.61365336,0.7105524,0.22400601,0.80180925,0.5965427,0.8784368,0.7377987,0.619379,0.7156301,0.239116,0.80481625,0.5996801,0.8871665,0.74304456,0.26041448,0.25993684,37467,0.0020962812,6.293856e-05,92160
GRU-seq2seq-forecasting,018-hor32-lay1-hid64-rev0-teach0.25,44,80,110,0.6201718,0.7074031,0.23337047,0.8037355,0.6055062,0.8505344,0.7406053,0.6269985,0.7138368,0.2502784,0.8047549,0.6092398,0.8617933,0.74461716,0.26604775,0.2650147,37467,0.0020865474,0.00018626612,92160
GRU-seq2seq-forecasting,019-hor32-lay1-hid96-rev0-teach0.25,42,90,110,0.6218895,0.7183307,0.24642707,0.81876606,0.6007573,0.8931223,0.7609647,0.62567717,0.7216819,0.25672016,0.8200323,0.60278994,0.8989965,0.76338273,0.25167874,0.24949592,74619,0.002213408,7.108607e-05,138240
GRU-seq2seq-forecasting,019-hor32-lay1-hid96-rev0-teach0.25,43,70,110,0.6454085,0.7203446,0.28687567,0.8193285,0.6272078,0.84596556,0.762446,0.6478749,0.7222705,0.2924229,0.8194093,0.6289171,0.8481684,0.76325685,0.2512271,0.24987878,74619,0.0022069619,3.9323586e-05,138240
GRU-seq2seq-forecasting,019-hor32-lay1-hid96-rev0-teach0.25,44,70,110,0.637701,0.7213981,0.27491078,0.81565374,0.61671203,0.86889124,0.7592012,0.6425457,0.72629166,0.28757817,0.8180542,0.61902845,0.8785184,0.7635845,0.25538355,0.24778631,74619,0.0022031101,3.863472e-05,138240
GRU-seq2seq-forecasting,020-hor32-lay1-hid128-rev0-teach0.25,42,100,110,0.6881304,0.72433525,0.3690663,0.82665235,0.6927029,0.7589949,0.7714793,0.69526535,0.7314574,0.3835778,0.8287104,0.6975866,0.7687852,0.77535015,0.23976994,0.24250495,124059,0.0023542854,4.5362875e-05,184320
GRU-seq2seq-forecasting,020-hor32-lay1-hid128-rev0-teach0.25,43,110,110,0.65822506,0.7235089,0.31105182,0.822871,0.6422291,0.828343,0.7670898,0.6635983,0.72789454,0.32279572,0.82460785,0.6460507,0.8334829,0.770505,0.24078599,0.24078599,124059,0.0023276804,7.675073e-05,184320
GRU-seq2seq-forecasting,020-hor32-lay1-hid128-rev0-teach0.25,44,100,110,0.6565074,0.7249127,0.30885896,0.8244122,0.63849884,0.8383781,0.76811796,0.6609998,0.72879744,0.3189747,0.8265247,0.6414041,0.84376276,0.77208114,0.2455401,0.24470462,124059,0.0023491168,0.00015462049,184320
